NewID,Area,Veg_Com_No,Veg_Area,Per_Area,
3479,9893.06,4,363.01,0.0367,
3479,9893.06,6,553.19,0.0559,
3480,10346.67,-1,10346.67,1,
3481,8087.55,8,5670.7,0.7012,
3481,8087.55,4,2416.85,0.2988,
3482,13110.52,-1,13110.52,1,
3483,9777.26,7,9777.26,1,
3484,8102.55,8,1276.61,0.1576,
3484,8102.55,4,3828.01,0.4724,
3484,8102.55,-1,2997.93,0.37,
3485,10694.98,-1,10694.98,1,
3486,9848.92,7,9848.92,1,
3487,7032.31,-1,7032.31,1,
3488,4851.48,7,3868,0.7973,
3488,4851.48,1,971.36,0.2002,
3488,4851.48,4,12.12,0.0025,
3489,10219.64,8,101.52,0.0099,
3489,10219.64,-1,10118.12,0.9901,
3490,5504.89,7,3366.69,0.6116,
3490,5504.89,1,739.45,0.1343,
3490,5504.89,4,1398.75,0.2541,
3491,9829.31,8,8622.74,0.8772,
3491,9829.31,-1,1206.57,0.1228,
3492,11368.05,-1,11368.05,1,
3493,14544.42,-1,14544.42,1,
3494,6170.01,3,1362.08,0.2208,
3494,6170.01,7,3802.17,0.6162,
3494,6170.01,1,964.47,0.1563,
3494,6170.01,4,41.29,0.0067,
3495,6835.14,3,4998.84,0.7313,
3495,6835.14,7,1072.84,0.157,
3495,6835.14,1,763.46,0.1117,
3496,11713.96,7,2376.04,0.2028,
3496,11713.96,1,2253.19,0.1924,
3496,11713.96,-1,7084.73,0.6048,
3497,7500.27,3,5945.53,0.7927,
3497,7500.27,7,80.36,0.0107,
3497,7500.27,1,1474.37,0.1966,
3498,10134.58,7,6573.81,0.6487,
3498,10134.58,4,3560.77,0.3513,
3499,8165.39,3,7635.51,0.9351,
3499,8165.39,7,17.04,0.0021,
3499,8165.39,1,512.84,0.0628,
3500,10065.16,8,5896.51,0.5858,
3500,10065.16,-1,4168.65,0.4142,
3501,8830.52,3,7995.88,0.9055,
3501,8830.52,4,834.64,0.0945,
3502,10007.9,8,6037.33,0.6033,
3502,10007.9,5,3708.06,0.3705,
3502,10007.9,6,262.51,0.0262,
3503,9495.64,3,2301.48,0.2424,
3503,9495.64,4,7162.8,0.7543,
3503,9495.64,6,31.36,0.0033,
3504,10160.77,4,7351.36,0.7235,
3504,10160.77,9,2809.41,0.2765,
3505,10446.22,4,7662.39,0.7335,
3505,10446.22,9,2783.84,0.2665,
3506,6753.91,-1,6753.91,1,
3507,9967.1,8,6228.97,0.625,
3507,9967.1,-1,3738.13,0.375,
3508,12278.35,-1,12278.35,1,
3509,10186.49,8,405.1,0.0398,
3509,10186.49,5,7658.29,0.7518,
3509,10186.49,6,2123.09,0.2084,
3510,10763.23,-1,10763.23,1,
3511,9869.05,8,9237.5,0.936,
3511,9869.05,4,5.22,0.0005,
3511,9869.05,-1,626.33,0.0635,
3512,10365.07,5,7269.28,0.7013,
3512,10365.07,6,1287.58,0.1242,
3512,10365.07,9,1808.21,0.1745,
3513,9770.99,8,7995.26,0.8183,
3513,9770.99,4,1775.73,0.1817,
3514,6601.61,-1,6601.61,1,
3515,13150.33,-1,13150.33,1,
3516,10543.66,7,2446.6,0.232,
3516,10543.66,4,1663.63,0.1578,
3516,10543.66,5,485.76,0.0461,
3516,10543.66,6,3792.87,0.3597,
3516,10543.66,9,2154.79,0.2044,
3517,10120.38,-1,10120.38,1,
3518,9672.94,8,8998.32,0.9303,
3518,9672.94,4,674.62,0.0697,
3519,6784.07,7,6784.07,1,
3520,10722.25,7,1432.62,0.1336,
3520,10722.25,4,9285.62,0.866,
3520,10722.25,9,4.01,0.0004,
3521,6854.23,7,6854.23,1,
3522,6956.22,7,6956.22,1,
3523,9572.52,8,8380.14,0.8754,
3523,9572.52,4,1192.38,0.1246,
3524,7058.21,7,7058.21,1,
3525,6493.83,-1,6493.83,1,
3526,7160.2,3,2008.98,0.2806,
3526,7160.2,7,2031.18,0.2837,
3526,7160.2,4,3120.04,0.4357,
3527,10900.83,7,10714.09,0.9829,
3527,10900.83,4,186.74,0.0171,
3528,9477.52,-1,9477.52,1,
3529,20182.62,7,4781.85,0.2369,
3529,20182.62,1,1916.36,0.095,
3529,20182.62,-1,13484.41,0.6681,
3530,7262.2,3,4627.86,0.6373,
3530,7262.2,4,2634.33,0.3627,
3531,9458.04,8,3186.87,0.3369,
3531,9458.04,4,6271.16,0.6631,
3532,7364.19,3,996.24,0.1353,
3532,7364.19,4,3299.6,0.4481,
3532,7364.19,6,3068.34,0.4167,
3533,7466.18,4,4144.22,0.5551,
3533,7466.18,6,3281.04,0.4395,
3533,7466.18,9,40.91,0.0055,
3534,9143.21,8,3189.18,0.3488,
3534,9143.21,4,2340.88,0.256,
3534,9143.21,-1,3613.15,0.3952,
3535,7601.21,4,5220.07,0.6867,
3535,7601.21,9,2381.14,0.3133,
3536,11079.42,7,11079.42,1,
3537,8497.35,7,1969.62,0.2318,
3537,8497.35,4,6527.73,0.7682,
3538,9519.34,8,7271.11,0.7638,
3538,9519.34,-1,2248.23,0.2362,
3539,20759.4,-1,20759.4,1,
3540,10165.15,7,8896.4,0.8752,
3540,10165.15,4,1268.75,0.1248,
3541,11137.94,7,11137.94,1,
3542,8834.67,-1,8834.67,1,
3543,9148.43,8,6777.17,0.7408,
3543,9148.43,5,1694.06,0.1852,
3543,9148.43,-1,677.2,0.074,
3544,8777.51,8,309.28,0.0352,
3544,8777.51,4,20.99,0.0024,
3544,8777.51,5,4479.2,0.5103,
3544,8777.51,6,2676.72,0.305,
3544,8777.51,9,1291.33,0.1471,
3545,19374.86,-1,19374.86,1,
3546,13015.55,-1,13015.55,1,
3547,6435.67,7,5973.73,0.9282,
3547,6435.67,1,461.94,0.0718,
3548,8406.59,7,1533.34,0.1824,
3548,8406.59,4,2938.41,0.3495,
3548,8406.59,5,199.05,0.0237,
3548,8406.59,6,1804.33,0.2146,
3548,8406.59,9,1931.47,0.2298,
3549,12212.45,-1,12212.45,1,
3550,8035.68,7,5370.71,0.6684,
3550,8035.68,4,2655.85,0.3305,
3550,8035.68,6,9.11,0.0011,
3551,6714.73,7,6714.73,1,
3552,17990.33,-1,17990.33,1,
3553,12219.87,8,2947.87,0.2412,
3553,12219.87,-1,9272.01,0.7588,
3554,7664.76,7,3080.04,0.4018,
3554,7664.76,4,4584.72,0.5982,
3555,7481.22,7,7481.22,1,
3556,19473.69,7,2193.48,0.1126,
3556,19473.69,8,168.22,0.0086,
3556,19473.69,1,2261.89,0.1162,
3556,19473.69,-1,14850.1,0.7626,
3557,7293.84,7,7293.84,1,
3558,12224.89,8,11947.79,0.9773,
3558,12224.89,-1,277.1,0.0227,
3559,8247.71,7,8067.21,0.9781,
3559,8247.71,4,180.51,0.0219,
3560,16605.79,-1,16605.79,1,
3561,6922.93,7,6922.93,1,
3562,12229.9,8,3797.41,0.3105,
3562,12229.9,4,2929.83,0.2396,
3562,12229.9,-1,5502.66,0.4499,
3563,9014.21,7,1187.18,0.1317,
3563,9014.21,4,7827.03,0.8683,
3564,6714.12,7,6714.12,1,
3565,9532.41,3,0.52,0.0001,
3565,9532.41,7,434.47,0.0456,
3565,9532.41,4,9097.42,0.9544,
3566,20952.71,-1,20952.71,1,
3567,9510.9,1,4015.07,0.4222,
3567,9510.9,4,1103.1,0.116,
3567,9510.9,6,4392.73,0.4619,
3568,9242.53,1,2954.21,0.3196,
3568,9242.53,4,3871.29,0.4189,
3568,9242.53,6,1425.87,0.1543,
3568,9242.53,9,991.17,0.1072,
3569,8924.87,7,818.32,0.0917,
3569,8924.87,4,6288.14,0.7046,
3569,8924.87,9,1818.41,0.2037,
3570,7643.37,7,7643.37,1,
3571,8495.83,7,5801.77,0.6829,
3571,8495.83,4,2694.06,0.3171,
3572,12253.02,8,7671.82,0.6261,
3572,12253.02,4,4581.2,0.3739,
3573,12024.39,8,9948.2,0.8273,
3573,12024.39,4,2076.19,0.1727,
3574,11410.48,8,6046.83,0.5299,
3574,11410.48,4,5305.92,0.465,
3574,11410.48,-1,57.73,0.0051,
3575,11089.23,8,5212.61,0.4701,
3575,11089.23,4,2825.46,0.2548,
3575,11089.23,-1,3051.16,0.2751,
3576,22431.72,-1,22431.72,1,
3577,10739.75,8,7618.34,0.7094,
3577,10739.75,-1,3121.41,0.2906,
3578,9931.09,8,9922.12,0.9991,
3578,9931.09,-1,8.97,0.0009,
3579,9612.38,8,4108.57,0.4274,
3579,9612.38,5,2857.04,0.2972,
3579,9612.38,6,2646.76,0.2753,
3580,9293.66,4,18.5,0.002,
3580,9293.66,5,518.92,0.0558,
3580,9293.66,6,4835.61,0.5203,
3580,9293.66,9,3920.63,0.4219,
3581,8974.95,7,44.71,0.005,
3581,8974.95,4,1564.57,0.1743,
3581,8974.95,6,5822.58,0.6488,
3581,8974.95,9,1543.09,0.1719,
3582,23910.74,-1,23910.74,1,
3583,8656.23,7,3517.45,0.4063,
3583,8656.23,4,4985.81,0.576,
3583,8656.23,6,152.83,0.0177,
3583,8656.23,9,0.13,0,
3584,8337.52,7,4831.17,0.5794,
3584,8337.52,4,3184.7,0.382,
3584,8337.52,6,321.65,0.0386,
3585,8018.81,7,8018.81,1,
3586,11091.28,-1,11091.28,1,
3587,7700.09,7,7700.09,1,
3588,10849.88,-1,10849.88,1,
3589,25389.75,-1,25389.75,1,
3590,7381.38,7,7381.38,1,
3591,7376.73,7,7376.73,1,
3592,10524.16,8,5005.27,0.4756,
3592,10524.16,-1,5518.89,0.5244,
3593,7815.88,7,7815.88,1,
3594,10198.43,8,9038.45,0.8863,
3594,10198.43,-1,1159.98,0.1137,
3595,8424.42,7,2340.68,0.2778,
3595,8424.42,4,5077.19,0.6027,
3595,8424.42,9,1006.55,0.1195,
3596,13274.16,7,10044.96,0.7567,
3596,13274.16,1,3123.82,0.2353,
3596,13274.16,-1,105.38,0.0079,
3597,12525.73,7,12525.73,1,
3598,9032.95,1,1564.65,0.1732,
3598,9032.95,4,4417.56,0.489,
3598,9032.95,9,3050.75,0.3377,
3599,11895.04,7,11895.04,1,
3600,9872.7,8,1457.17,0.1476,
3600,9872.7,4,2262.48,0.2292,
3600,9872.7,-1,6153.05,0.6232,
3601,11264.35,7,9319.48,0.8273,
3601,11264.35,4,1944.88,0.1727,
3602,9641.49,1,6109.57,0.6337,
3602,9641.49,4,2414.17,0.2504,
3602,9641.49,6,1117.75,0.1159,
3603,9795.59,8,6594.99,0.6733,
3603,9795.59,4,568.71,0.0581,
3603,9795.59,-1,2631.89,0.2687,
3604,10194.15,7,1516.61,0.1488,
3604,10194.15,1,251.53,0.0247,
3604,10194.15,4,8426.01,0.8266,
3605,10633.66,7,6995.93,0.6579,
3605,10633.66,1,6.2,0.0006,
3605,10633.66,4,3631.53,0.3415,
3606,9800.35,8,6876.46,0.7017,
3606,9800.35,4,2923.89,0.2983,
3607,40823.63,7,231.2,0.0057,
3607,40823.63,8,2396.07,0.0587,
3607,40823.63,1,3202.35,0.0784,
3607,40823.63,-1,34994,0.8572,
3608,9721.5,8,2584.44,0.2658,
3608,9721.5,4,867.69,0.0893,
3608,9721.5,-1,6269.37,0.6449,
3609,9642.65,8,8227.17,0.8532,
3609,9642.65,-1,1415.48,0.1468,
3610,9563.8,8,9563.8,1,
3611,8610.72,7,1053.11,0.1223,
3611,8610.72,8,5040.9,0.5854,
3611,8610.72,4,2516.69,0.2923,
3611,8610.72,6,0.02,0,
3612,8545.82,7,1540.76,0.1803,
3612,8545.82,8,82.93,0.0097,
3612,8545.82,4,5904.41,0.6909,
3612,8545.82,6,1017.73,0.1191,
3613,40407.73,-1,40407.73,1,
3614,8480.93,4,7334.96,0.8649,
3614,8480.93,6,1096.69,0.1293,
3614,8480.93,9,49.28,0.0058,
3615,8416.03,4,2180.5,0.2591,
3615,8416.03,6,4238.13,0.5036,
3615,8416.03,9,1997.4,0.2373,
3616,8351.14,4,3434.14,0.4112,
3616,8351.14,6,1919.77,0.2299,
3616,8351.14,9,2997.23,0.3589,
3617,8286.24,7,7058.98,0.8519,
3617,8286.24,4,742.05,0.0896,
3617,8286.24,6,485.21,0.0586,
3618,8221.35,7,8221.35,1,
3619,8156.45,7,8156.45,1,
3620,39991.83,-1,39991.83,1,
3621,8091.56,7,8091.56,1,
3622,8026.66,7,8026.66,1,
3623,7961.77,7,7961.77,1,
3624,7896.87,7,6819.82,0.8636,
3624,7896.87,4,1077.05,0.1364,
3625,7831.98,7,1291.96,0.165,
3625,7831.98,4,4576.45,0.5843,
3625,7831.98,9,1963.57,0.2507,
3626,39575.93,-1,39575.93,1,
3627,7767.08,1,117.82,0.0152,
3627,7767.08,4,5373.62,0.6918,
3627,7767.08,9,2275.65,0.293,
3628,7792.2,1,1806.01,0.2318,
3628,7792.2,4,5986.19,0.7682,
3629,8239.75,7,19.11,0.0023,
3629,8239.75,1,2410.76,0.2926,
3629,8239.75,4,5809.88,0.7051,
3630,9233.33,7,4422.26,0.4789,
3630,9233.33,4,4811.07,0.5211,
3631,39160.03,-1,39160.03,1,
3632,10374.7,7,10176.16,0.9809,
3632,10374.7,4,198.54,0.0191,
3633,11516.07,7,10129.42,0.8796,
3633,11516.07,1,1237.06,0.1074,
3633,11516.07,-1,149.59,0.013,
3634,12496.92,7,1519.41,0.1216,
3634,12496.92,8,378.5,0.0303,
3634,12496.92,1,2945.26,0.2357,
3634,12496.92,-1,7653.76,0.6125,
3635,40478.49,8,4699.78,0.1161,
3635,40478.49,-1,35778.71,0.8839,
3636,15906.46,8,14744.19,0.9269,
3636,15906.46,-1,1162.27,0.0731,
3637,15210.29,8,8692.14,0.5715,
3637,15210.29,-1,6518.15,0.4285,
3638,16782.92,8,8275.26,0.4931,
3638,16782.92,-1,8507.65,0.5069,
3639,39725.12,-1,39725.12,1,
3640,17659.37,-1,17659.37,1,
3641,15120.03,8,11981.73,0.7924,
3641,15120.03,-1,3138.29,0.2076,
3642,18535.82,-1,18535.82,1,
3643,15239.73,8,15232.55,0.9995,
3643,15239.73,-1,7.18,0.0005,
3644,15380.82,8,10187.87,0.6624,
3644,15380.82,-1,5192.95,0.3376,
3645,15521.91,8,11799.72,0.7602,
3645,15521.91,-1,3722.2,0.2398,
3646,38971.75,-1,38971.75,1,
3647,15663.01,8,15663.01,1,
3648,15956.05,7,5263,0.3298,
3648,15956.05,8,10482.06,0.6569,
3648,15956.05,4,210.99,0.0132,
3649,16102.09,7,7025.17,0.4363,
3649,16102.09,8,810.38,0.0503,
3649,16102.09,4,8266.55,0.5134,
3650,38218.38,-1,38218.38,1,
3651,16248.13,7,71.9,0.0044,
3651,16248.13,4,15903.99,0.9788,
3651,16248.13,5,272.24,0.0168,
3652,16394.18,4,8793.97,0.5364,
3652,16394.18,5,6459.57,0.394,
3652,16394.18,9,1140.64,0.0696,
3653,16540.22,4,1693.59,0.1024,
3653,16540.22,5,583.66,0.0353,
3653,16540.22,6,7366.1,0.4453,
3653,16540.22,9,6896.87,0.417,
3654,37465.01,-1,37465.01,1,
3655,17117.51,7,11224.84,0.6558,
3655,17117.51,4,463.29,0.0271,
3655,17117.51,6,5429.39,0.3172,
3656,18265.99,7,18265.99,1,
3657,19503.97,7,19503.97,1,
3658,20741.95,7,20741.95,1,
3659,21979.92,7,21979.92,1,
3660,23217.9,7,23217.9,1,
3661,24455.87,7,21678.24,0.8864,
3661,24455.87,4,30.62,0.0013,
3661,24455.87,6,2432.36,0.0995,
3661,24455.87,9,314.65,0.0129,
3662,25693.85,7,15904.92,0.619,
3662,25693.85,4,6587.26,0.2564,
3662,25693.85,6,533,0.0207,
3662,25693.85,9,2668.67,0.1039,
3663,26682.16,7,4226.79,0.1584,
3663,26682.16,1,2856.7,0.1071,
3663,26682.16,4,16771.5,0.6286,
3663,26682.16,9,2827.17,0.106,
3664,27095.9,1,5014.82,0.1851,
3664,27095.9,4,14859.38,0.5484,
3664,27095.9,9,7221.7,0.2665,
3665,27196.73,1,4250.19,0.1563,
3665,27196.73,4,22922.75,0.8428,
3665,27196.73,9,23.79,0.0009,
3666,27135.02,7,7936.63,0.2925,
3666,27135.02,1,1139.67,0.042,
3666,27135.02,4,18058.72,0.6655,
3667,26842.95,7,14028.41,0.5226,
3667,26842.95,1,2842.45,0.1059,
3667,26842.95,4,9972.09,0.3715,
3668,26550.88,7,1310.08,0.0493,
3668,26550.88,1,8151.29,0.307,
3668,26550.88,4,362.7,0.0137,
3668,26550.88,-1,16726.81,0.63,
3669,26284.86,8,15838.06,0.6026,
3669,26284.86,-1,10446.8,0.3974,
3670,84491.71,8,1225.21,0.0145,
3670,84491.71,-1,83266.5,0.9855,
3671,84269.06,-1,84269.06,1,
3672,84046.4,-1,84046.4,1,
3673,83823.75,-1,83823.75,1,
3674,83601.1,-1,83601.1,1,
3675,26545.27,8,13289.18,0.5006,
3675,26545.27,1,1242.51,0.0468,
3675,26545.27,4,7723.96,0.291,
3675,26545.27,-1,4289.62,0.1616,
3676,26845.14,8,6414.91,0.239,
3676,26845.14,1,4460.87,0.1662,
3676,26845.14,4,8821.71,0.3286,
3676,26845.14,-1,7147.65,0.2663,
3677,27067.14,8,8661.31,0.32,
3677,27067.14,1,2156.63,0.0797,
3677,27067.14,4,2497.35,0.0923,
3677,27067.14,-1,13751.84,0.5081,
3678,26989.05,8,2021.76,0.0749,
3678,26989.05,-1,24967.29,0.9251,
3679,26910.97,-1,26910.97,1,
3680,26832.88,-1,26832.88,1,
3681,26317.57,8,19109.96,0.7261,
3681,26317.57,1,0.53,0,
3681,26317.57,4,5646.94,0.2146,
3681,26317.57,-1,1560.15,0.0593,
3682,26260.81,8,23599.7,0.8987,
3682,26260.81,4,1844.66,0.0702,
3682,26260.81,-1,816.45,0.0311,
3683,26206.77,8,20235.02,0.7721,
3683,26206.77,-1,5971.75,0.2279,
3684,26152.72,8,22773.25,0.8708,
3684,26152.72,-1,3379.47,0.1292,
3685,34868.28,7,658.62,0.0189,
3685,34868.28,8,28649.15,0.8216,
3685,34868.28,4,3803.76,0.1091,
3685,34868.28,-1,1756.75,0.0504,
3686,34768.35,7,13021.21,0.3745,
3686,34768.35,8,14861.71,0.4274,
3686,34768.35,4,6885.43,0.198,
3687,34668.43,7,12573.89,0.3627,
3687,34668.43,8,571.6,0.0165,
3687,34668.43,4,16912.83,0.4878,
3687,34668.43,5,658.27,0.019,
3687,34668.43,6,3907.54,0.1127,
3687,34668.43,9,44.29,0.0013,
3688,34568.5,7,1613.74,0.0467,
3688,34568.5,4,2758.24,0.0798,
3688,34568.5,5,780.12,0.0226,
3688,34568.5,6,13239.73,0.383,
3688,34568.5,9,16176.67,0.468,
3689,34468.57,4,16521.44,0.4793,
3689,34468.57,6,14763,0.4283,
3689,34468.57,9,3184.14,0.0924,
3690,33238.21,7,7458.98,0.2244,
3690,33238.21,4,18893.33,0.5684,
3690,33238.21,6,5883.24,0.177,
3690,33238.21,9,1002.67,0.0302,
3691,32068.2,7,15768.14,0.4917,
3691,32068.2,4,13123.44,0.4092,
3691,32068.2,6,3176.62,0.0991,
3692,30936.35,7,28414.62,0.9185,
3692,30936.35,4,476.31,0.0154,
3692,30936.35,6,2045.43,0.0661,
3693,29804.51,7,27976.38,0.9387,
3693,29804.51,4,1593.75,0.0535,
3693,29804.51,6,234.38,0.0079,
3694,28672.67,7,23403.16,0.8162,
3694,28672.67,4,4305.23,0.1502,
3694,28672.67,9,964.28,0.0336,
3695,27540.83,7,14506.21,0.5267,
3695,27540.83,1,131.73,0.0048,
3695,27540.83,4,10824.2,0.393,
3695,27540.83,9,2078.68,0.0755,
3696,26413.86,7,1470.88,0.0557,
3696,26413.86,1,434.35,0.0164,
3696,26413.86,4,18580.22,0.7034,
3696,26413.86,6,528.76,0.02,
3696,26413.86,9,5399.64,0.2044,
3697,25376.83,7,6285.72,0.2477,
3697,25376.83,1,2788.89,0.1099,
3697,25376.83,4,15654.21,0.6169,
3697,25376.83,9,648.01,0.0255,
3698,24956.49,3,6328.18,0.2536,
3698,24956.49,7,6032.21,0.2417,
3698,24956.49,1,10781.7,0.432,
3698,24956.49,4,1814.4,0.0727,
3699,24982.81,3,5737.17,0.2296,
3699,24982.81,7,11425.29,0.4573,
3699,24982.81,1,6164.89,0.2468,
3699,24982.81,4,1655.46,0.0663,
3700,25053.02,3,7314.65,0.292,
3700,25053.02,7,12121.59,0.4838,
3700,25053.02,1,1124.64,0.0449,
3700,25053.02,4,4492.14,0.1793,
3701,25123.23,3,3696.11,0.1471,
3701,25123.23,7,17614.49,0.7011,
3701,25123.23,4,3812.63,0.1518,
3702,25193.43,7,15699.15,0.6231,
3702,25193.43,1,4329.08,0.1718,
3702,25193.43,4,5165.12,0.205,
3702,25193.43,-1,0.08,0,
3703,25263.64,7,1126.35,0.0446,
3703,25263.64,1,3431.83,0.1358,
3703,25263.64,4,387,0.0153,
3703,25263.64,-1,20318.46,0.8043,
3704,25295.51,8,9972.65,0.3942,
3704,25295.51,-1,15322.86,0.6058,
3705,83679.96,-1,83679.96,1,
3706,80888.9,-1,80888.9,1,
3707,78097.85,-1,78097.85,1,
3708,75306.79,-1,75306.79,1,
3709,72515.74,-1,72515.74,1,
3710,63321.74,-1,63321.74,1,
3711,19384.43,-1,19384.43,1,
3712,72228.19,-1,72228.19,1,
3713,19532.73,-1,19532.73,1,
3714,19681.02,-1,19681.02,1,
3715,19829.32,1,162.95,0.0082,
3715,19829.32,-1,19666.37,0.9918,
3716,19977.62,1,7936.47,0.3973,
3716,19977.62,-1,12041.15,0.6027,
3717,20125.92,8,2114.03,0.105,
3717,20125.92,1,5199.17,0.2583,
3717,20125.92,-1,12812.72,0.6366,
3718,20032.21,8,7923.18,0.3955,
3718,20032.21,1,1281.79,0.064,
3718,20032.21,-1,10827.25,0.5405,
3719,20022.04,8,13565.4,0.6775,
3719,20022.04,-1,6456.64,0.3225,
3720,81134.63,-1,81134.63,1,
3721,20003.23,8,19230.66,0.9614,
3721,20003.23,-1,772.57,0.0386,
3722,20004.52,8,19287.21,0.9641,
3722,20004.52,-1,717.31,0.0359,
3723,31721.48,7,2239.06,0.0706,
3723,31721.48,8,28871.28,0.9101,
3723,31721.48,-1,611.13,0.0193,
3724,31730.54,7,16072.04,0.5065,
3724,31730.54,8,10526.97,0.3318,
3724,31730.54,4,5096.48,0.1606,
3724,31730.54,2,35.05,0.0011,
3725,31739.61,7,9563.2,0.3013,
3725,31739.61,8,47.29,0.0015,
3725,31739.61,4,13420.95,0.4228,
3725,31739.61,2,8708.17,0.2744,
3726,90041.08,-1,90041.08,1,
3727,31748.68,7,15170.58,0.4778,
3727,31748.68,8,1084.45,0.0342,
3727,31748.68,4,10251.43,0.3229,
3727,31748.68,2,5202.19,0.1639,
3727,31748.68,6,40.04,0.0013,
3728,31757.74,7,16743.93,0.5272,
3728,31757.74,8,9192.3,0.2895,
3728,31757.74,4,3074.48,0.0968,
3728,31757.74,2,896.72,0.0282,
3728,31757.74,6,1834.82,0.0578,
3728,31757.74,9,15.49,0.0005,
3729,31766.81,7,25982.93,0.8179,
3729,31766.81,8,1073.62,0.0338,
3729,31766.81,4,789.01,0.0248,
3729,31766.81,2,126.95,0.004,
3729,31766.81,6,1804.09,0.0568,
3729,31766.81,9,1990.21,0.0627,
3730,31775.88,7,20013.44,0.6298,
3730,31775.88,4,197.43,0.0062,
3730,31775.88,6,7971.45,0.2509,
3730,31775.88,9,3593.56,0.1131,
3731,98938.85,7,1604.78,0.0162,
3731,98938.85,1,2704.2,0.0273,
3731,98938.85,-1,94629.87,0.9564,
3732,31784.95,7,12219.94,0.3845,
3732,31784.95,4,300.57,0.0095,
3732,31784.95,6,7555.62,0.2377,
3732,31784.95,9,11708.81,0.3684,
3733,26683.97,7,10128.37,0.3796,
3733,26683.97,8,254.04,0.0095,
3733,26683.97,1,4379.24,0.1641,
3733,26683.97,-1,11922.32,0.4468,
3734,31794.01,7,319.02,0.01,
3734,31794.01,1,1798.17,0.0566,
3734,31794.01,4,11426.83,0.3594,
3734,31794.01,6,8277.05,0.2603,
3734,31794.01,9,9972.94,0.3137,
3735,27447.07,7,20268.89,0.7385,
3735,27447.07,1,3393.33,0.1236,
3735,27447.07,4,2757.53,0.1005,
3735,27447.07,-1,1027.32,0.0374,
3736,31803.08,1,10537.25,0.3313,
3736,31803.08,4,10794.43,0.3394,
3736,31803.08,6,5409.67,0.1701,
3736,31803.08,9,5061.73,0.1592,
3737,28218.61,7,24161.09,0.8562,
3737,28218.61,1,733.63,0.026,
3737,28218.61,4,3323.89,0.1178,
3738,31812.15,3,6653.99,0.2092,
3738,31812.15,7,621.26,0.0195,
3738,31812.15,1,10558.87,0.3319,
3738,31812.15,4,9268.76,0.2914,
3738,31812.15,6,18.55,0.0006,
3738,31812.15,9,4690.71,0.1475,
3739,28990.14,7,27958.6,0.9644,
3739,28990.14,1,882.44,0.0304,
3739,28990.14,4,149.1,0.0051,
3740,31815.28,3,6290.1,0.1977,
3740,31815.28,7,5784.77,0.1818,
3740,31815.28,1,14800.76,0.4652,
3740,31815.28,4,4705.23,0.1479,
3740,31815.28,9,234.42,0.0074,
3741,29761.68,7,18934.48,0.6362,
3741,29761.68,1,1181.37,0.0397,
3741,29761.68,4,9645.83,0.3241,
3742,31719.62,3,1885.07,0.0594,
3742,31719.62,7,14920.97,0.4704,
3742,31719.62,1,5549.47,0.175,
3742,31719.62,4,9364.1,0.2952,
3743,30533.21,7,10021.01,0.3282,
3743,30533.21,1,1896.15,0.0621,
3743,30533.21,4,18616.05,0.6097,
3744,31311.18,7,6519.61,0.2082,
3744,31311.18,1,7491.99,0.2393,
3744,31311.18,4,17299.59,0.5525,
3745,90543.99,-1,90543.99,1,
3746,107260.42,-1,107260.42,1,
3747,32328.03,-1,32328.03,1,
3748,12668.73,8,2143.49,0.1692,
3748,12668.73,1,7267.12,0.5736,
3748,12668.73,4,74.73,0.0059,
3748,12668.73,-1,3183.39,0.2513,
3749,12807.2,8,2656.42,0.2074,
3749,12807.2,1,5195.14,0.4056,
3749,12807.2,-1,4955.64,0.3869,
3750,12922.7,8,2136.37,0.1653,
3750,12922.7,1,2812.73,0.2177,
3750,12922.7,-1,7973.59,0.617,
3751,13007.64,8,1018.21,0.0783,
3751,13007.64,1,373.97,0.0287,
3751,13007.64,-1,11615.46,0.893,
3752,13092.59,-1,13092.59,1,
3753,13177.53,-1,13177.53,1,
3754,13262.47,-1,13262.47,1,
3755,13347.42,-1,13347.42,1,
3756,23787.7,7,1998.84,0.084,
3756,23787.7,8,1886.83,0.0793,
3756,23787.7,1,12597.52,0.5296,
3756,23787.7,4,4754.18,0.1999,
3756,23787.7,-1,2550.33,0.1072,
3757,13432.36,-1,13432.36,1,
3758,13517.31,-1,13517.31,1,
3759,23745.1,7,3929.73,0.1655,
3759,23745.1,8,86.79,0.0037,
3759,23745.1,1,5660.35,0.2384,
3759,23745.1,4,14068.24,0.5925,
3760,23702.51,7,11366.6,0.4796,
3760,23702.51,1,675.84,0.0285,
3760,23702.51,4,11660.07,0.4919,
3761,23659.91,7,9625.4,0.4068,
3761,23659.91,4,14034.52,0.5932,
3762,23617.32,7,15990.85,0.6771,
3762,23617.32,4,7626.47,0.3229,
3763,11919.24,-1,11919.24,1,
3764,23574.72,7,23119.87,0.9807,
3764,23574.72,4,454.85,0.0193,
3765,23532.12,7,23239.52,0.9876,
3765,23532.12,6,292.61,0.0124,
3766,23489.53,7,20334.41,0.8657,
3766,23489.53,6,2468.69,0.1051,
3766,23489.53,9,686.43,0.0292,
3767,23446.93,7,15988.69,0.6819,
3767,23446.93,4,672.85,0.0287,
3767,23446.93,6,5016.19,0.2139,
3767,23446.93,9,1769.2,0.0755,
3768,23404.34,3,622.47,0.0266,
3768,23404.34,7,6515.59,0.2784,
3768,23404.34,4,335.67,0.0143,
3768,23404.34,6,12653.29,0.5406,
3768,23404.34,9,3277.31,0.14,
